order_id,order_date,region,category,product,channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,profit,rating
102908,2023-02-19,North,Grocery,Snacks Combo,Online,Premium Member,2,479.62,10,863.32,715.01,148.31,5.0
102909,2023-07-30,West,Home & Kitchen,Air Fryer,Online,Returning Customer,4,821.31,15,2792.45,2415.98,376.47,4.0
102910,2023-03-31,West,Electronics,Headphones,Online,Premium Member,3,33597.6,0,100792.8,72976.98,27815.82,4.0
102911,2023-10-31,South,Clothing,Dress,Online,New Customer,2,3119.12,10,5614.42,4046.9,1567.52,2.0
102912,2023-05-29,North,Electronics,Bluetooth Speaker,Online,Returning Customer,5,31438.43,10,141472.94,103495.94,37977.0,2.0
102913,2023-01-11,West,Home & Kitchen,Air Fryer,Online,Returning Customer,1,9894.0,10,8904.6,6767.88,2136.72,4.0
102914,2024-02-04,West,Sports,Running Shoes,Online,Returning Customer,2,4482.97,0,8965.94,5216.17,3749.77,4.0
102915,2023-09-25,South,Electronics,Smartphone,In-Store,Premium Member,1,4889.4,5,4644.93,3114.81,1530.12,2.0
102916,2023-01-13,West,Sports,Yoga Mat,Online,Premium Member,3,2355.85,0,7067.55,3982.99,3084.56,
102917,2023-02-07,East,Grocery,Cooking Oil,Online,Returning Customer,4,137.83,0,551.32,409.66,141.66,
102918,2023-03-14,West,Clothing,Sneakers,Online,New Customer,3,2120.64,5,6043.82,4668.31,1375.51,
102919,2023-05-09,North,Grocery,Tea Pack,In-Store,Returning Customer,4,726.09,5,2759.14,1990.23,768.91,5.0
102920,2023-10-08,North,Sports,Yoga Mat,Online,New Customer,5,5143.66,5,24432.38,16208.99,8223.39,
102921,2024-06-08,East,Clothing,T-Shirt,Online,New Customer,4,1232.82,5,4684.72,3372.3,1312.42,5.0
102922,2024-09-08,West,Clothing,Jeans,In-Store,Returning Customer,1,1986.7,0,1986.7,1393.13,593.57,1.0
102923,2023-08-09,South,Sports,Cricket Bat,Online,New Customer,3,959.58,0,2878.74,1810.93,1067.81,4.0
102924,2023-11-23,East,Sports,Dumbbells,Online,Returning Customer,4,693.0,15,2356.2,1841.27,514.93,3.0
102925,2024-03-22,North,Clothing,Jeans,In-Store,Premium Member,3,1895.13,5,5401.12,3163.48,2237.64,
102926,2024-05-31,South,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,4,1041.11,10,3748.0,2476.16,1271.84,3.0
102927,2024-04-05,East,Clothing,Dress,Online,New Customer,3,1776.23,0,5328.69,3156.92,2171.77,5.0
102928,2023-02-12,North,Beauty,Lipstick,In-Store,Premium Member,3,919.43,5,2620.38,1774.27,846.11,4.0
102929,2023-09-13,West,Grocery,Rice 5kg,In-Store,New Customer,5,284.08,5,1349.38,806.05,543.33,5.0
102930,2024-09-24,West,Home & Kitchen,Cookware Set,Online,New Customer,2,10375.0,20,16600.0,12414.15,4185.85,5.0
102931,2023-09-26,North,Sports,Running Shoes,In-Store,Returning Customer,4,828.25,0,3313.0,2376.75,936.25,3.0
102932,2024-05-01,East,Clothing,Jacket,In-Store,New Customer,4,622.12,5,2364.06,1718.34,645.72,5.0
102933,2023-06-05,East,Electronics,Smartphone,Online,New Customer,1,29859.48,10,26873.53,17897.41,8976.12,5.0
102934,2024-09-13,East,Grocery,Tea Pack,In-Store,Returning Customer,3,768.91,5,2191.39,1621.57,569.82,
102935,2023-10-30,South,Electronics,Laptop,In-Store,Premium Member,5,9647.99,10,43415.96,35837.18,7578.78,4.0
102936,2024-06-14,North,Electronics,Headphones,Online,Returning Customer,4,43627.23,0,174508.92,116209.13,58299.79,
102937,2024-05-23,East,Home & Kitchen,Mixer Grinder,Online,Returning Customer,4,2751.41,5,10455.36,6924.03,3531.33,3.0
102938,2024-04-17,East,Grocery,Rice 5kg,Online,Returning Customer,2,443.49,0,886.98,543.4,343.58,
102939,2023-02-16,North,Beauty,Sunscreen,Online,New Customer,4,1588.43,0,6353.72,4370.6,1983.12,4.0
102940,2024-01-10,North,Beauty,Sunscreen,Online,Premium Member,3,1720.37,0,5161.11,3648.57,1512.54,4.0
102941,2024-10-26,East,Clothing,T-Shirt,In-Store,Returning Customer,5,600.25,0,3001.25,1909.13,1092.12,
102942,2024-03-05,East,Electronics,Headphones,In-Store,Returning Customer,3,34353.38,10,92754.13,56979.86,35774.27,
102943,2024-07-24,East,Clothing,Jeans,In-Store,New Customer,5,1918.49,5,9112.83,6990.21,2122.62,
102944,2023-03-20,South,Sports,Cricket Bat,Online,Returning Customer,2,2082.64,20,3332.22,2629.04,703.18,
102945,2023-03-24,North,Electronics,Bluetooth Speaker,Online,Premium Member,1,36068.55,0,36068.55,26361.11,9707.44,5.0
102946,2024-04-20,West,Beauty,Sunscreen,Online,Returning Customer,1,594.99,20,475.99,335.79,140.2,3.0
102947,2023-05-04,North,Electronics,Laptop,In-Store,Returning Customer,1,36271.19,10,32644.07,26098.08,6545.99,4.0
102948,2023-07-02,East,Clothing,Jacket,Online,Returning Customer,4,3242.74,0,12970.96,8937.35,4033.61,4.0
102949,2024-01-11,South,Grocery,Tea Pack,In-Store,New Customer,1,117.14,5,111.28,74.39,36.89,2.0
102950,2023-01-06,North,Home & Kitchen,Cookware Set,Online,New Customer,1,10793.84,20,8635.07,8029.09,605.98,4.0
102951,2023-06-15,West,Grocery,Snacks Combo,In-Store,Returning Customer,1,604.65,0,604.65,387.05,217.6,3.0
102952,2023-10-01,East,Sports,Running Shoes,Online,Returning Customer,2,5574.28,0,11148.56,6623.67,4524.89,5.0
102953,2023-04-13,East,Home & Kitchen,Air Fryer,In-Store,Premium Member,2,817.44,10,1471.39,1186.59,284.8,2.0
102954,2023-04-25,North,Sports,Yoga Mat,In-Store,Returning Customer,4,3746.3,0,14985.2,8478.99,6506.21,5.0
102955,2024-03-26,South,Electronics,Headphones,Online,New Customer,2,40326.0,0,80652.0,45615.97,35036.03,4.0
102956,2023-12-16,North,Sports,Running Shoes,Online,New Customer,1,4733.22,0,4733.22,3497.62,1235.6,5.0
102957,2023-11-21,East,Electronics,Smartphone,In-Store,New Customer,2,27489.06,5,52229.21,37861.09,14368.12,3.0
102958,2024-11-28,East,Electronics,Smartwatch,In-Store,Premium Member,1,1803.9,15,1533.32,1091.31,442.01,5.0
102959,2023-05-04,South,Beauty,Lipstick,In-Store,Returning Customer,3,1055.77,0,3167.31,2151.45,1015.86,
102960,2024-04-30,North,Sports,Cricket Bat,Online,New Customer,5,4172.9,0,20864.5,12233.7,8630.8,
102961,2024-10-26,South,Sports,Cricket Bat,Online,Returning Customer,5,5378.44,15,22858.37,19011.77,3846.6,
102962,2023-12-20,East,Clothing,Dress,Online,Returning Customer,4,2703.24,10,9731.66,7026.78,2704.88,2.0
102963,2023-04-29,North,Beauty,Lipstick,Online,Returning Customer,5,1264.26,5,6005.24,3662.0,2343.24,
102964,2023-07-01,South,Beauty,Shampoo,Online,New Customer,2,1120.68,5,2129.29,1488.94,640.35,4.0
102965,2023-06-22,East,Electronics,Laptop,Online,Returning Customer,2,12274.35,10,22093.83,17397.33,4696.5,2.0
102966,2024-01-15,South,Grocery,Tea Pack,Online,Returning Customer,1,716.61,5,680.78,474.26,206.52,4.0
102967,2023-09-17,East,Beauty,Lipstick,Online,Premium Member,3,1410.6,5,4020.21,3018.88,1001.33,
102968,2023-12-24,North,Clothing,Dress,Online,Returning Customer,1,517.76,0,517.76,285.6,232.16,5.0
102969,2024-01-01,West,Electronics,Smartphone,Online,,5,43333.1,0,216665.5,124434.16,92231.34,4.0
102970,2023-09-02,North,Beauty,Sunscreen,Online,Premium Member,3,481.7,0,1445.1,892.93,552.17,
102971,2024-12-10,North,Electronics,Headphones,In-Store,Returning Customer,3,25781.85,10,69611.0,56027.2,13583.8,5.0
102972,2023-10-14,East,Grocery,Rice 5kg,Online,Returning Customer,2,429.83,15,730.71,498.65,232.06,5.0
102973,2023-02-17,East,Sports,Dumbbells,Online,Premium Member,2,2336.28,5,4438.93,3249.03,1189.9,
102974,2023-09-21,East,Clothing,Dress,Online,New Customer,5,1630.18,5,7743.36,6072.62,1670.74,
102975,2024-04-25,West,Clothing,Dress,Online,New Customer,5,2301.41,0,11507.05,6737.23,4769.82,
102976,2024-09-17,West,Electronics,Laptop,Online,New Customer,1,33904.42,5,32209.2,22778.2,9431.0,3.0
102977,2024-09-25,South,Sports,Cricket Bat,Online,Premium Member,4,4011.98,0,16047.92,11586.81,4461.11,5.0
102978,2024-09-24,East,Beauty,Lipstick,Online,Premium Member,2,1736.77,0,3473.54,2287.48,1186.06,5.0
102979,2023-04-26,South,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,1,9900.79,0,9900.79,6331.2,3569.59,1.0
102980,2024-06-12,West,Beauty,Shampoo,Online,New Customer,3,1510.47,10,4078.27,3148.73,929.54,4.0
102981,2023-06-02,South,Electronics,Smartwatch,Online,New Customer,3,37969.11,0,113907.33,78000.7,35906.63,2.0
102982,2024-09-07,North,Clothing,Jeans,Online,New Customer,2,2997.37,0,5994.74,3577.18,2417.56,5.0
102983,2024-11-08,West,Beauty,Face Wash,Online,Returning Customer,5,1629.11,20,6516.44,6035.05,481.39,5.0
102984,2023-11-28,West,Electronics,Laptop,Online,Returning Customer,3,30128.56,10,81347.11,58279.77,23067.34,4.0
102985,2024-02-21,South,Electronics,Smartwatch,Online,Returning Customer,4,19142.85,5,72742.83,50187.68,22555.15,
102986,2023-09-30,South,Beauty,Face Wash,Online,Returning Customer,4,447.6,0,1790.4,1153.68,636.72,2.0
102987,2024-10-28,South,Clothing,Jacket,In-Store,New Customer,4,1444.3,5,5488.34,3818.73,1669.61,5.0
102988,2023-02-09,North,Grocery,Tea Pack,Online,,4,743.56,0,2974.24,1910.2,1064.04,
102989,2023-09-09,North,Grocery,Snacks Combo,In-Store,Returning Customer,5,497.52,10,2238.84,1481.51,757.33,5.0
102990,2024-04-12,South,Home & Kitchen,Mixer Grinder,In-Store,New Customer,3,4532.92,5,12918.82,8425.43,4493.39,5.0
102991,2024-07-11,North,Sports,Cricket Bat,Online,Returning Customer,1,2015.49,5,1914.72,1414.35,500.37,3.0
102992,2023-08-06,West,Sports,Dumbbells,Online,New Customer,4,1156.92,0,4627.68,2597.21,2030.47,3.0
102993,2023-01-27,South,Sports,Cricket Bat,Online,Returning Customer,1,663.18,0,663.18,413.56,249.62,4.0
102994,2023-09-06,West,Grocery,Cooking Oil,Online,Returning Customer,4,473.07,0,1892.28,1230.29,661.99,
102995,2024-02-03,West,Clothing,Dress,In-Store,New Customer,4,446.06,5,1695.03,1114.59,580.44,5.0
102996,2023-08-18,South,Home & Kitchen,Mixer Grinder,Online,Returning Customer,3,8819.57,0,26458.71,18263.88,8194.83,5.0
102997,2023-05-09,North,Sports,Yoga Mat,Online,Premium Member,5,3636.88,10,16365.96,10284.46,6081.5,5.0
102998,2024-07-01,South,Beauty,Lipstick,In-Store,,1,1016.15,10,914.54,627.63,286.91,5.0
102999,2024-12-24,West,Beauty,Shampoo,Online,Returning Customer,5,1695.89,0,8479.45,5327.14,3152.31,5.0
103000,2024-04-13,East,Sports,Cricket Bat,In-Store,New Customer,1,1923.42,0,1923.42,1128.69,794.73,
103001,2023-04-02,South,Sports,Yoga Mat,Online,Returning Customer,3,3495.3,0,10485.9,7099.71,3386.19,5.0
103002,2023-10-16,West,Home & Kitchen,Air Fryer,Online,Returning Customer,4,7992.64,0,31970.56,19949.03,12021.53,4.0
103003,2023-06-16,South,Grocery,Cooking Oil,In-Store,New Customer,1,577.06,0,577.06,346.13,230.93,4.0
103004,2024-12-10,North,Grocery,Tea Pack,Online,Returning Customer,3,314.66,10,849.58,587.0,262.58,
103005,2023-11-12,South,Sports,Yoga Mat,In-Store,Premium Member,4,819.06,0,3276.24,1885.46,1390.78,
103006,2024-11-17,East,Clothing,Jeans,In-Store,Returning Customer,2,1903.99,10,3427.18,2235.72,1191.46,4.0
103007,2024-05-10,North,Beauty,Lipstick,In-Store,New Customer,3,864.59,5,2464.08,1613.18,850.9,
103008,2023-03-21,North,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,7488.45,15,31825.91,24288.01,7537.9,
103009,2023-09-21,South,Sports,Dumbbells,In-Store,New Customer,3,5135.54,15,13095.63,8491.4,4604.23,4.0
103010,2023-11-22,South,Electronics,Headphones,In-Store,Returning Customer,1,30898.61,10,27808.75,21290.45,6518.3,2.0
103011,2024-09-24,North,Grocery,Snacks Combo,In-Store,Returning Customer,2,467.93,0,935.86,582.37,353.49,5.0
103012,2024-05-18,South,Electronics,Smartphone,Online,New Customer,3,37788.48,10,102028.9,68265.05,33763.85,3.0
103013,2023-02-13,West,Sports,Cricket Bat,Online,Returning Customer,5,1713.85,5,8140.79,5635.12,2505.67,5.0
103014,2023-08-11,North,Clothing,Sneakers,Online,Returning Customer,1,3424.71,0,3424.71,2524.03,900.68,
103015,2023-11-02,South,Beauty,Shampoo,Online,New Customer,2,267.82,15,455.29,313.21,142.08,3.0
103016,2024-08-19,South,Sports,Dumbbells,Online,New Customer,2,2780.37,5,5282.7,3367.48,1915.22,
103017,2023-10-31,South,Beauty,Lipstick,In-Store,,1,1297.27,0,1297.27,755.64,541.63,4.0
103018,2023-12-19,South,Sports,Running Shoes,In-Store,Returning Customer,2,4271.52,0,8543.04,5806.94,2736.1,3.0
103019,2023-07-22,East,Home & Kitchen,Cookware Set,In-Store,New Customer,2,3561.24,0,7122.48,4696.75,2425.73,4.0
103020,2023-09-04,South,Beauty,Face Wash,In-Store,New Customer,1,857.57,10,771.81,596.67,175.14,4.0
103021,2024-08-18,South,Beauty,Sunscreen,Online,Returning Customer,3,1000.79,0,3002.37,2135.39,866.98,
103022,2024-07-16,South,Home & Kitchen,Cookware Set,Online,Returning Customer,4,1058.26,0,4233.04,2608.29,1624.75,4.0
103023,2024-09-26,West,Beauty,Shampoo,Online,Returning Customer,3,882.67,10,2383.21,1717.06,666.15,3.0
103024,2024-06-12,North,Electronics,Bluetooth Speaker,In-Store,Returning Customer,1,25489.76,15,21666.3,18165.89,3500.41,4.0
103025,2024-04-16,South,Electronics,Smartphone,Online,Returning Customer,4,37263.73,10,134149.43,101737.57,32411.86,5.0
103026,2024-03-05,West,Grocery,Cooking Oil,Online,Returning Customer,5,813.77,5,3865.41,2650.96,1214.45,5.0
103027,2023-10-22,East,Home & Kitchen,Air Fryer,In-Store,Returning Customer,3,9408.86,10,25403.92,20195.36,5208.56,
103028,2024-06-07,South,Sports,Running Shoes,Online,Premium Member,2,1043.73,0,2087.46,1300.2,787.26,
103029,2024-05-07,West,Home & Kitchen,Cookware Set,Online,Premium Member,5,11414.73,15,48512.6,42135.37,6377.23,5.0
103030,2024-12-02,South,Sports,Cricket Bat,Online,Returning Customer,5,1008.66,10,4538.97,3143.05,1395.92,4.0
103031,2024-08-23,South,Sports,Yoga Mat,Online,Premium Member,1,1294.71,5,1229.97,714.08,515.89,4.0
103032,2024-09-14,North,Clothing,Jeans,Online,New Customer,2,1238.52,10,2229.34,1736.77,492.57,3.0
103033,2024-11-28,South,Grocery,Cooking Oil,In-Store,Returning Customer,2,524.67,5,996.87,717.92,278.95,2.0
103034,2024-02-23,South,Sports,Dumbbells,Online,Returning Customer,5,1519.86,15,6459.4,5581.16,878.24,4.0
103035,2023-03-03,East,Home & Kitchen,Air Fryer,Online,Premium Member,2,9636.48,10,17345.66,12146.5,5199.16,4.0
103036,2024-02-01,West,Home & Kitchen,Vacuum Cleaner,Online,New Customer,4,8945.84,0,35783.36,20083.98,15699.38,
103037,2024-11-23,North,Grocery,Rice 5kg,In-Store,Returning Customer,1,398.9,5,378.96,253.52,125.44,
103038,2023-03-31,West,Beauty,Shampoo,Online,Returning Customer,4,389.57,10,1402.45,1150.23,252.22,4.0
103039,2024-03-13,North,Beauty,Sunscreen,In-Store,Premium Member,1,252.95,5,240.3,172.41,67.89,3.0
103040,2023-08-10,North,Beauty,Sunscreen,In-Store,Returning Customer,3,1121.21,0,3363.63,2041.58,1322.05,4.0
103041,2024-12-01,East,Grocery,Snacks Combo,Online,Returning Customer,1,606.95,10,546.26,421.39,124.87,
103042,2023-05-19,South,Beauty,Shampoo,In-Store,New Customer,2,848.24,5,1611.66,1069.41,542.25,5.0
103043,2023-06-01,West,Beauty,Lipstick,In-Store,Premium Member,5,1365.6,0,6828.0,4900.96,1927.04,4.0
103044,2024-02-13,East,Beauty,Face Wash,In-Store,New Customer,1,428.13,0,428.13,283.76,144.37,
103045,2024-05-08,North,Beauty,Lipstick,Online,Returning Customer,2,1057.23,20,1691.57,1307.72,383.85,2.0
103046,2024-09-25,East,Clothing,Sneakers,Online,New Customer,4,2055.1,10,7398.36,4812.08,2586.28,
103047,2024-10-03,West,Home & Kitchen,Mixer Grinder,Online,New Customer,2,3567.77,5,6778.76,4378.08,2400.68,5.0
103048,2024-08-03,East,Electronics,Smartwatch,In-Store,Returning Customer,5,12778.25,0,63891.25,47157.79,16733.46,3.0
103049,2023-07-08,West,Electronics,Laptop,Online,Returning Customer,4,6003.42,0,24013.68,15004.0,9009.68,3.0
103050,2024-10-05,West,Beauty,Sunscreen,In-Store,Returning Customer,2,1165.25,20,1864.4,1339.72,524.68,4.0
103051,2023-05-26,North,Electronics,Laptop,In-Store,Returning Customer,1,8272.86,10,7445.57,5496.11,1949.46,
103052,2023-10-31,West,Grocery,Cooking Oil,In-Store,New Customer,1,867.9,10,781.11,637.22,143.89,2.0
103053,2023-11-26,North,Home & Kitchen,Vacuum Cleaner,In-Store,Premium Member,5,1071.21,0,5356.05,3083.95,2272.1,
103054,2023-07-09,East,Home & Kitchen,Vacuum Cleaner,In-Store,New Customer,2,2588.79,10,4659.82,3705.6,954.22,1.0
103055,2024-01-27,North,Grocery,Snacks Combo,Online,New Customer,4,754.23,10,2715.23,1913.45,801.78,
103056,2024-11-09,West,Sports,Running Shoes,Online,Returning Customer,3,5738.78,15,14633.89,9874.37,4759.52,
103057,2024-11-13,East,Sports,Cricket Bat,Online,Premium Member,4,2253.83,5,8564.55,5061.77,3502.78,
103058,2024-11-10,East,Electronics,Headphones,In-Store,New Customer,3,4162.41,0,12487.23,7048.35,5438.88,4.0
103059,2024-12-09,North,Beauty,Face Wash,Online,New Customer,5,1775.59,10,7990.15,4909.97,3080.18,4.0
103060,2024-05-25,North,Sports,Cricket Bat,Online,Returning Customer,5,1215.14,0,6075.7,3828.76,2246.94,1.0
103061,2024-10-31,South,Sports,Cricket Bat,In-Store,Premium Member,1,4230.49,10,3807.44,2750.56,1056.88,
103062,2024-02-22,South,Grocery,Snacks Combo,Online,Premium Member,5,461.65,10,2077.43,1316.37,761.06,5.0
103063,2024-06-30,South,Beauty,Face Wash,Online,New Customer,4,1220.77,10,4394.77,2938.95,1455.82,5.0
103064,2024-08-29,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,4,9953.09,15,33840.51,26803.71,7036.8,3.0
103065,2023-10-11,North,Electronics,Laptop,Online,New Customer,2,29950.36,0,59900.72,40182.52,19718.2,5.0
103066,2024-07-12,West,Grocery,Tea Pack,In-Store,Premium Member,3,827.21,15,2109.39,1457.9,651.49,3.0
103067,2024-10-15,North,Electronics,Laptop,Online,Returning Customer,5,2176.76,0,10883.8,7566.66,3317.14,5.0
103068,2024-06-19,North,Home & Kitchen,Cookware Set,Online,Premium Member,3,1044.87,15,2664.42,1859.17,805.25,4.0
103069,2024-06-03,North,Home & Kitchen,Air Fryer,In-Store,New Customer,5,4053.43,15,17227.08,11557.58,5669.5,
103070,2023-05-28,West,Beauty,Face Wash,In-Store,Returning Customer,5,351.48,10,1581.66,1052.14,529.52,4.0
103071,2024-01-14,South,Electronics,Laptop,In-Store,Returning Customer,5,23625.41,20,94501.64,82496.34,12005.3,4.0
103072,2023-01-31,South,Grocery,Snacks Combo,Online,New Customer,4,860.87,10,3099.13,1907.31,1191.82,3.0
103073,2024-01-18,West,Home & Kitchen,Cookware Set,Online,Returning Customer,5,7383.99,10,33227.96,26401.93,6826.03,3.0
103074,2023-11-11,East,Electronics,Laptop,In-Store,Returning Customer,2,17596.61,10,31673.9,19538.34,12135.56,
103075,2024-06-03,North,Electronics,Laptop,In-Store,Returning Customer,1,30899.88,10,27809.89,19933.88,7876.01,
103076,2024-06-28,North,Home & Kitchen,Cookware Set,Online,New Customer,5,7882.85,20,31531.4,24349.28,7182.12,5.0
103077,2023-11-18,North,Home & Kitchen,Cookware Set,In-Store,Premium Member,1,6536.28,0,6536.28,4033.71,2502.57,4.0
103078,2024-09-02,West,Grocery,Rice 5kg,In-Store,,1,885.83,5,841.54,659.66,181.88,
103079,2023-02-01,North,Clothing,Sneakers,Online,Premium Member,5,815.97,0,4079.85,2896.51,1183.34,1.0
103080,2024-07-24,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,1,6032.99,0,6032.99,3995.29,2037.7,
103081,2024-09-22,South,Electronics,Smartwatch,In-Store,Returning Customer,5,43986.45,10,197939.02,122360.46,75578.56,4.0
103082,2024-07-18,West,Clothing,Jacket,In-Store,Returning Customer,2,2050.05,10,3690.09,3046.11,643.98,4.0
103083,2023-03-26,North,Sports,Cricket Bat,Online,New Customer,5,3067.41,5,14570.2,10329.11,4241.09,3.0
103084,2024-07-19,South,Home & Kitchen,Cookware Set,Online,New Customer,5,8061.24,10,36275.58,26223.39,10052.19,
103085,2023-07-07,North,Sports,Yoga Mat,Online,New Customer,5,5496.06,5,26106.28,15601.51,10504.77,5.0
103086,2024-07-13,East,Sports,Running Shoes,In-Store,New Customer,5,5732.02,15,24361.09,20402.92,3958.17,5.0
103087,2023-07-30,North,Clothing,Jeans,In-Store,Premium Member,5,3071.03,20,12284.12,9442.24,2841.88,3.0
103088,2024-01-26,West,Sports,Dumbbells,In-Store,Returning Customer,4,2042.61,0,8170.44,5864.63,2305.81,
103089,2024-01-12,North,Clothing,T-Shirt,Online,New Customer,5,328.19,5,1558.9,1215.22,343.68,
103090,2023-06-24,West,Beauty,Lipstick,In-Store,Premium Member,2,1619.52,15,2753.18,2102.65,650.53,2.0
103091,2024-02-24,South,Home & Kitchen,Air Fryer,Online,Returning Customer,4,1873.47,10,6744.49,4383.82,2360.67,
103092,2023-06-16,South,Electronics,Headphones,Online,Returning Customer,4,22138.35,10,79698.06,54951.07,24746.99,5.0
103093,2023-11-05,East,Grocery,Rice 5kg,Online,Returning Customer,3,366.43,10,989.36,700.67,288.69,5.0
103094,2024-02-20,East,Grocery,Snacks Combo,Online,Returning Customer,1,479.84,0,479.84,324.35,155.49,3.0
103095,2023-08-30,South,Beauty,Sunscreen,Online,New Customer,1,1506.33,0,1506.33,950.02,556.31,4.0
103096,2023-01-10,East,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,7865.73,0,39328.65,25905.65,13423.0,5.0
103097,2023-04-17,East,Clothing,T-Shirt,Online,New Customer,5,1174.05,0,5870.25,3306.64,2563.61,5.0
103098,2023-12-30,South,Electronics,Bluetooth Speaker,In-Store,Premium Member,3,38219.18,0,114657.54,75241.82,39415.72,4.0
103099,2024-01-02,North,Beauty,Shampoo,Online,Premium Member,1,1097.01,5,1042.16,704.89,337.27,5.0
103100,2024-10-21,West,Clothing,T-Shirt,Online,New Customer,2,1219.54,0,2439.08,1509.26,929.82,5.0
